fecha_iso,fecha_valor,eur,cny,try,rub,usd,eur_diff,cny_diff,try_diff,rub_diff,usd_diff
2021-10-04,"Lunes, 04 de octubre de 2021",4.85680506,0.64627419,0.47094842,0.05747079,4.18178183,,,,,
2021-10-05,"Martes, 05 de octubre de 2021",4.85247381,0.64784645,0.47086086,0.05755015,4.1755,,,,,
2021-10-06,"Miércoles, 06 de octubre de 2021",4.87031784,0.65079438,0.47267297,0.05800133,4.1945,,,,,
2021-10-07,"Jueves, 07 de octubre de 2021",4.80457101,0.69425,0.46850906,0.05747895,4.1655,,,,,
2021-10-08,"Viernes, 08 de octubre de 2021",4.80520694,0.64470131,0.46822248,0.05779625,4.1551,,,,,
2021-10-11,"Lunes, 11 de octubre de 2021",4.82057036,0.64636853,0.46565486,0.0581182,4.1641,,,,,
2021-10-13,"Miércoles, 13 de octubre de 2021",4.81923705,0.64544735,0.46439407,0.0581037,4.1632,,,,,
2021-10-14,"Jueves, 14 de octubre de 2021",4.84016018,0.65093399,0.46157072,0.05809149,4.1816,,,,,
2021-10-15,"Viernes, 15 de octubre de 2021",4.82226867,0.64634809,0.45274065,0.05821001,4.1619,,,,,
2021-10-18,"Lunes, 18 de octubre de 2021",4.80209288,0.64336229,0.44888645,0.05835703,4.1392,,,,,
2021-10-19,"Martes, 19 de octubre de 2021",4.8159902,0.64573837,0.44568275,0.0582639,4.151,,,,,
2021-10-20,"Miércoles, 20 de octubre de 2021",4.84025249,0.65137125,0.44621462,0.05864657,4.1564,,,,,
2021-10-21,"Jueves, 21 de octubre de 2021",4.86187317,0.65303089,0.4519985,0.05889215,4.1745,,,,,
2021-10-22,"Viernes, 22 de octubre de 2021",4.90239417,0.65881819,0.44538386,0.05918522,4.2111,,,,,
2021-10-25,"Lunes, 25 de octubre de 2021",4.93743901,0.6641805,0.4408134,0.06031088,4.2388,,,,,
2021-10-26,"Martes, 26 de octubre de 2021",4.96089171,0.66917246,0.44600228,0.06111228,4.2728,,,,,
2021-10-27,"Miércoles, 27 de octubre de 2021",4.9793568,0.67283979,0.4507326,0.06173982,4.2944,,,,,
2021-10-28,"Jueves, 28 de octubre de 2021",5.0133634,0.67668137,0.4547309,0.06139125,4.3244,,,,,
2021-10-29,"Viernes, 29 de octubre de 2021",5.1248181,0.68646653,0.46055269,0.06246672,4.3881,,,,,
2021-11-02,"Martes, 02 de noviembre de 2021",5.06746302,0.68379045,0.45547803,0.06182636,4.3779,,,,,
2021-11-03,"Miércoles, 03 de noviembre de 2021",5.11313534,0.68906945,0.46020183,0.06153427,4.4097,,,,,
2021-11-04,"Jueves, 04 de noviembre de 2021",5.13950896,0.69303189,0.45774037,0.06146645,4.4388,,,,,
2021-11-05,"Viernes, 05 de noviembre de 2021",5.10438243,0.69153443,0.4554384,0.06201969,4.4234,,,,,
2021-11-08,"Lunes, 08 de noviembre de 2021",5.1252628,0.69437935,0.4579849,0.06239305,4.445,,,,,
2021-11-09,"Martes, 09 de noviembre de 2021",5.13719728,0.69427409,0.45709753,0.0622031,4.4378,,,,,
2021-11-10,"Miércoles, 10 de noviembre de 2021",5.16469705,0.69650347,0.45807899,0.06295321,4.4501,,,,,
2021-11-11,"Jueves, 11 de noviembre de 2021",5.1741242,0.70154723,0.45636479,0.06332553,4.4798,,,,,
2021-11-12,"Viernes, 12 de noviembre de 2021",5.12867997,0.69985134,0.4520498,0.06294722,4.4724,,,,,
2021-11-15,"Lunes, 15 de noviembre de 2021",5.12876848,0.70233075,0.44989532,0.06175235,4.4808,,,,,
2021-11-16,"Martes, 16 de noviembre de 2021",5.13394195,0.70324177,0.44668146,0.06186202,4.4883,,,,,
2021-11-17,"Miércoles, 17 de noviembre de 2021",5.13132533,0.70747458,0.44051237,0.06165887,4.5243,,,,,
2021-11-18,"Jueves, 18 de noviembre de 2021",5.12032936,0.71010584,0.42764332,0.06256475,4.5287,,,,,
2021-11-19,"Viernes, 19 de noviembre de 2021",5.20155462,0.7182503,0.41576387,0.06271684,4.5861,,,,,
2021-11-23,"Martes, 23 de noviembre de 2021",5.13824415,0.71147823,0.40688302,0.06183214,4.5435,,,,,
2021-11-24,"Miércoles, 24 de noviembre de 2021",5.11021297,0.71089031,0.35964884,0.06063238,4.5433,,,,,
2021-11-25,"Jueves, 25 de noviembre de 2021",5.11172564,0.71401752,0.37304039,0.0609266,4.564,,,,,
2021-11-26,"Viernes, 26 de noviembre de 2021",5.13942688,0.71766603,0.38248967,0.06135761,4.5828,,,,,
2021-11-29,"Lunes, 29 de noviembre de 2021",5.21392507,0.72194587,0.37149365,0.06120838,4.6154,,,,,
2021-11-30,"Martes, 30 de noviembre de 2021",5.19382,0.72149064,0.36046875,0.06179458,4.6078,,,,,
2021-12-01,"Miércoles, 01 de diciembre de 2021",5.25693135,0.72598177,0.35270773,0.06232006,4.6216,,,,,
2021-12-02,"Jueves, 02 de diciembre de 2021",5.25550883,0.72755544,0.34796914,0.06278208,4.6322,,,,,
2021-12-03,"Viernes, 03 de diciembre de 2021",5.26851936,0.72901242,0.34473652,0.06312503,4.6476,,,,,
2021-12-06,"Lunes, 06 de diciembre de 2021",5.23249884,0.72764355,0.33793827,0.06290178,4.638,,,,,
2021-12-07,"Martes, 07 de diciembre de 2021",5.22965204,0.72665537,0.33685213,0.06269315,4.6333,,,,,
2021-12-08,"Miércoles, 08 de diciembre de 2021",5.20788205,0.72704137,0.34096066,0.06238677,4.6282,,,,,
2021-12-09,"Jueves, 09 de diciembre de 2021",5.24374887,0.73086135,0.33853531,0.06299183,4.6379,,,,,
2021-12-10,"Viernes, 10 de diciembre de 2021",5.23478334,0.72678666,0.33618119,0.06304832,4.6353,,,,,
2021-12-14,"Martes, 14 de diciembre de 2021",5.24093409,0.72796044,0.33526813,0.06318591,4.6382,,,,,
2021-12-15,"Miércoles, 15 de diciembre de 2021",5.22315751,0.72594175,0.32117226,0.06290265,4.6212,,,,,
2021-12-16,"Jueves, 16 de diciembre de 2021",5.18713389,0.72355629,0.31129685,0.06226778,4.6071,,,,,
2021-12-17,"Viernes, 17 de diciembre de 2021",5.22009169,0.72447585,0.29499221,0.06262157,4.6131,,,,,
2021-12-20,"Lunes, 20 de diciembre de 2021",5.21901814,0.72419041,0.28150193,0.06237761,4.6157,,,,,
2021-12-21,"Martes, 21 de diciembre de 2021",5.19880301,0.72152772,0.25750181,0.06200406,4.6001,,,,,
2021-12-22,"Miércoles, 22 de diciembre de 2021",5.18597114,0.72212194,0.35582262,0.06220282,4.601,,,,,
2021-12-23,"Jueves, 23 de diciembre de 2021",5.18527637,0.71950702,0.36845067,0.06221525,4.5829,,,,,
2021-12-27,"Lunes, 27 de diciembre de 2021",5.18883728,0.71952846,0.40756609,0.06238949,4.5839,,,,,
2021-12-28,"Martes, 28 de diciembre de 2021",5.17698545,0.71740051,0.39906882,0.06213994,4.5702,,,,,
2021-12-29,"Miércoles, 29 de diciembre de 2021",5.17253599,0.71895609,0.3863504,0.06209753,4.5786,,,,,
2021-12-30,"Jueves, 30 de diciembre de 2021",5.21334843,0.7208349,0.36269196,0.06199557,4.5897,,,,,
2022-01-03,"Lunes, 03 de enero de 2022",5.2115698,0.72140099,0.3490581,0.0614483,4.5972,,,,,
2022-01-04,"Martes, 04 de enero de 2022",5.18566081,0.72223359,0.35045758,0.06148512,4.5877,,,,,
2022-01-05,"Miércoles, 05 de enero de 2022",5.21097025,0.72250906,0.34059845,0.06121116,4.6039,,,,,
2022-01-06,"Jueves, 06 de enero de 2022",5.21481136,0.72283155,0.33947198,0.06080469,4.6001,,,,,
2022-01-07,"Viernes, 07 de enero de 2022",5.22805731,0.72416062,0.33405993,0.06019378,4.6221,,,,,
2022-01-11,"Martes, 11 de enero de 2022",5.25602913,0.72704321,0.33525163,0.06169135,4.6365,,,,,
2022-01-12,"Miércoles, 12 de enero de 2022",5.26115592,0.72863194,0.33549566,0.06204088,4.6443,,,,,
2022-01-13,"Jueves, 13 de enero de 2022",5.29668876,0.72947467,0.3418942,0.06212802,4.638,,,,,
2022-01-14,"Viernes, 14 de enero de 2022",5.3199734,0.72908704,0.34393501,0.06107205,4.6359,,,,,
2022-01-18,"Martes, 18 de enero de 2022",5.29484512,0.72912173,0.34162212,0.06069135,4.6316,,,,,
2022-01-19,"Miércoles, 19 de enero de 2022",5.25635964,0.72875245,0.34007923,0.06034527,4.6294,,,,,
2022-01-20,"Jueves, 20 de enero de 2022",5.26224204,0.73067528,0.344494,0.06068455,4.6365,,,,,
2022-01-21,"Viernes, 21 de enero de 2022",5.23651552,0.72789351,0.34541984,0.06030101,4.6155,,,,,
2022-01-24,"Lunes, 24 de enero de 2022",5.22830002,0.72688545,0.34284906,0.05970153,4.607,,,,,
2022-01-25,"Martes, 25 de enero de 2022",5.1816872,0.72502014,0.34206616,0.05801015,4.588,,,,,
2022-01-26,"Miércoles, 26 de enero de 2022",5.17623569,0.72580823,0.34062926,0.05805786,4.5911,,,,,
2022-01-27,"Jueves, 27 de enero de 2022",5.17123866,0.72520013,0.33861781,0.05784432,4.5837,,,,,
2022-01-28,"Viernes, 28 de enero de 2022",5.10289214,0.71924171,0.33650031,0.05885288,4.5756,,,,,
2022-01-31,"Lunes, 31 de enero de 2022",5.07408669,0.71545175,0.33502224,0.05851738,4.5492,,,,,
2022-02-01,"Martes, 01 de febrero de 2022",5.08429004,0.71340303,0.34060184,0.05856312,4.5376,,,,,
2022-02-02,"Miércoles, 02 de febrero de 2022",5.0977839,0.7118151,0.33746515,0.0591245,4.5275,,,,,
2022-02-03,"Jueves, 03 de febrero de 2022",5.11347648,0.71139061,0.33391386,0.05935619,4.5248,,,,,
2022-02-04,"Viernes, 04 de febrero de 2022",5.16305988,0.71162644,0.33515933,0.05935064,4.5263,,,,,
2022-02-07,"Lunes, 07 de febrero de 2022",5.17124484,0.71099056,0.33335913,0.05938694,4.5219,,,,,
2022-02-08,"Martes, 08 de febrero de 2022",5.15622988,0.70880581,0.33190925,0.0595638,4.5068,,,,,
2022-02-09,"Miércoles, 09 de febrero de 2022",5.13260111,0.70596921,0.33035871,0.05988059,4.4942,,,,,
2022-02-10,"Jueves, 10 de febrero de 2022",5.13789968,0.70587403,0.33073597,0.06012121,4.4907,,,,,
2022-02-11,"Viernes, 11 de febrero de 2022",5.09206942,0.70247309,0.33002534,0.05989071,4.4652,,,,,
2022-02-14,"Lunes, 14 de febrero de 2022",5.08835017,0.70250236,0.33133902,0.05867692,4.4637,,,,,
2022-02-15,"Martes, 15 de febrero de 2022",5.02041727,0.69875385,0.3265213,0.05787299,4.441,,,,,
2022-02-16,"Miércoles, 16 de febrero de 2022",5.04111729,0.7006705,0.3257791,0.05866703,4.4412,,,,,
2022-02-17,"Jueves, 17 de febrero de 2022",5.04244811,0.7005779,0.3255186,0.05899348,4.4369,,,,,
2022-02-18,"Viernes, 18 de febrero de 2022",5.00608614,0.694785,0.3234693,0.05774612,4.4032,,,,,
2022-02-21,"Lunes, 21 de febrero de 2022",5.00858956,0.69892966,0.32412909,0.0575556,4.4208,,,,,
2022-02-22,"Martes, 22 de febrero de 2022",4.99487488,0.69584023,0.32293231,0.05573102,4.4078,,,,,
2022-02-23,"Miércoles, 23 de febrero de 2022",4.92457837,0.68648435,0.31454275,0.0548771,4.3427,,,,,
2022-02-24,"Jueves, 24 de febrero de 2022",4.97039372,0.69500277,0.31702189,0.05427425,4.3879,,,,,
2022-02-25,"Viernes, 25 de febrero de 2022",4.88316237,0.69273345,0.30846593,0.05016823,4.3805,,,,,
2022-03-02,"Miércoles, 02 de marzo de 2022",4.92874284,0.69431208,0.31596085,0.05276111,4.3859,,,,,
2022-03-03,"Jueves, 03 de marzo de 2022",4.84478387,0.69101523,0.30934472,0.04126408,4.3677,,,,,
2022-03-04,"Viernes, 04 de marzo de 2022",4.84075509,0.69131191,0.30990571,0.04029666,4.3684,,,,,
2022-03-07,"Lunes, 07 de marzo de 2022",4.72075326,0.68480531,0.30369777,0.03987576,4.3266,,,,,
2022-03-08,"Martes, 08 de marzo de 2022",4.70762023,0.68521243,0.30131095,0.03007083,4.3302,,,,,
2022-03-09,"Miércoles, 09 de marzo de 2022",4.71746136,0.68568172,0.29874419,0.03493548,4.332,,,,,
2022-03-10,"Jueves, 10 de marzo de 2022",4.7762661,0.68499026,0.29559762,0.03615183,4.3277,,,,,
2022-03-11,"Viernes, 11 de marzo de 2022",4.77132132,0.68505979,0.29191903,0.03697972,4.3304,,,,,
2022-03-14,"Lunes, 14 de marzo de 2022",4.62670961,0.66625124,0.28755126,0.0316352,4.2233,,,,,
2022-03-15,"Martes, 15 de marzo de 2022",4.65384552,0.66655668,0.28651605,0.03595169,4.2423,,,,,
2022-03-16,"Miércoles, 16 de marzo de 2022",4.69009466,0.67006167,0.29132539,0.03891202,4.2697,,,,,
2022-03-17,"Jueves, 17 de marzo de 2022",4.72175681,0.67546207,0.29293805,0.04237432,4.2904,,,,,
2022-03-18,"Viernes, 18 de marzo de 2022",4.7650448,0.67681495,0.29159863,0.04231527,4.295,,,,,
2022-03-21,"Lunes, 21 de marzo de 2022",4.75183081,0.67738841,0.2907854,0.04123056,4.3088,,,,,
2022-03-22,"Martes, 22 de marzo de 2022",4.74494902,0.6763285,0.29004872,0.04130726,4.298,,,,,
2022-03-23,"Miércoles, 23 de marzo de 2022",4.75681549,0.6768397,0.29028279,0.04156474,4.3091,,,,,
2022-03-24,"Jueves, 24 de marzo de 2022",4.75772943,0.67910225,0.29137471,0.04402849,4.3269,,,,,
2022-03-25,"Viernes, 25 de marzo de 2022",4.78025822,0.68189527,0.29287314,0.0439686,4.3419,,,,,
2022-03-28,"Lunes, 28 de marzo de 2022",4.79499018,0.68556976,0.29425467,0.04375137,4.3642,,,,,
2022-03-29,"Martes, 29 de marzo de 2022",4.7931221,0.68575688,0.29466549,0.0461749,4.3693,,,,,
2022-03-30,"Miércoles, 30 de marzo de 2022",4.85139565,0.68667599,0.29854519,0.05016991,4.3698,,,,,
2022-03-31,"Jueves, 31 de marzo de 2022",4.8845372,0.68963289,0.29883751,0.05210833,4.3771,,,,,
2022-04-01,"Viernes, 01 de abril de 2022",4.864151,0.69101779,0.2982862,0.05391384,4.3805,,,,,
2022-04-04,"Lunes, 04 de abril de 2022",4.86546258,0.69289531,0.30009537,0.05209098,4.4082,,,,,
2022-04-05,"Martes, 05 de abril de 2022",4.84977875,0.69351669,0.30018027,0.05276532,4.4125,,,,,
2022-04-06,"Miércoles, 06 de abril de 2022",4.8312066,0.69450687,0.30007585,0.05307867,4.4188,,,,,
2022-04-07,"Jueves, 07 de abril de 2022",4.81635522,0.69396999,0.29933449,0.05307435,4.4124,,,,,
2022-04-08,"Viernes, 08 de abril de 2022",4.82278746,0.6949595,0.29975125,0.05665256,4.4189,,,,,
2022-04-11,"Lunes, 11 de abril de 2022",4.80763895,0.69520515,0.29980488,0.05540562,4.4222,,,,,
2022-04-12,"Martes, 12 de abril de 2022",4.82214704,0.69472923,0.30125292,0.05414255,4.4248,,,,,
2022-04-13,"Miércoles, 13 de abril de 2022",4.82149023,0.69707019,0.30395805,0.05235885,4.4349,,,,,
2022-04-18,"Lunes, 18 de abril de 2022",4.82811307,0.69684977,0.30419423,0.05428012,4.4374,,,,,
2022-04-20,"Miércoles, 20 de abril de 2022",4.79626952,0.69854293,0.30341158,0.05444655,4.4442,,,,,
2022-04-21,"Jueves, 21 de abril de 2022",4.82445001,0.69248146,0.30312371,0.05462242,4.4449,,,,,
2022-04-22,"Viernes, 22 de abril de 2022",4.81385917,0.68808434,0.30186651,0.05545309,4.4378,,,,,
2022-04-25,"Lunes, 25 de abril de 2022",4.78619875,0.68258729,0.30115105,0.05785528,4.4375,,,,,
2022-04-26,"Martes, 26 de abril de 2022",4.75552673,0.67685762,0.30056335,0.0600663,4.4389,,,,,
2022-04-27,"Miércoles, 27 de abril de 2022",4.74250053,0.67869782,0.30076865,0.05965806,4.449,,,,,
2022-04-28,"Jueves, 28 de abril de 2022",4.70816623,0.68090555,0.30137509,0.06066417,4.4664,,,,,
2022-04-29,"Viernes, 29 de abril de 2022",4.72157874,0.67718662,0.30318408,0.0626634,4.4867,,,,,
2022-05-02,"Lunes, 02 de mayo de 2022",4.73976065,0.68046307,0.30280113,0.06400711,4.4965,,,,,
2022-05-03,"Martes, 03 de mayo de 2022",4.73624096,0.68214977,0.30276831,0.06403677,4.5071,,,,,
2022-05-04,"Miércoles, 04 de mayo de 2022",4.76651875,0.68442796,0.30510132,0.06675571,4.5227,,,,,
2022-05-05,"Jueves, 05 de mayo de 2022",4.79471859,0.68822363,0.30735799,0.07006625,4.5473,,,,,
2022-05-06,"Viernes, 06 de mayo de 2022",4.79135251,0.68608867,0.30684836,0.07037808,4.5605,,,,,
2022-05-09,"Lunes, 09 de mayo de 2022",4.84881866,0.68661665,0.30622377,0.06747217,4.5763,,,,,
2022-05-10,"Martes, 10 de mayo de 2022",4.82954638,0.68138172,0.30371209,0.06595971,4.5842,,,,,
2022-05-11,"Miércoles, 11 de mayo de 2022",4.85759419,0.68452725,0.30229635,0.0663804,4.6068,,,,,
2022-05-12,"Jueves, 12 de mayo de 2022",4.89825097,0.69115808,0.30348585,0.06972818,4.6432,,,,,
2022-05-13,"Viernes, 13 de mayo de 2022",4.91327802,0.69596259,0.30648503,0.07372013,4.718,,,,,
2022-05-16,"Lunes, 16 de mayo de 2022",4.95874393,0.70288787,0.30853657,0.07402206,4.7705,,,,,
2022-05-17,"Martes, 17 de mayo de 2022",4.97571352,0.70527541,0.30784216,0.07467732,4.7848,,,,,
2022-05-18,"Miércoles, 18 de mayo de 2022",5.06257752,0.71323813,0.30466508,0.07357025,4.8048,,,,,
2022-05-19,"Jueves, 19 de mayo de 2022",5.07449292,0.7158074,0.30266622,0.07488221,4.8317,,,,,
2022-05-20,"Viernes, 20 de mayo de 2022",5.18215662,0.72899478,0.30860107,0.07912585,4.8952,,,,,
2022-05-23,"Lunes, 23 de mayo de 2022",5.22164336,0.73942882,0.31079977,0.08102665,4.9453,,,,,
2022-05-24,"Martes, 24 de mayo de 2022",5.26781244,0.74254343,0.31343408,0.08506884,4.9368,,,,,
2022-05-25,"Miércoles, 25 de mayo de 2022",5.31833834,0.7454037,0.30858876,0.08762768,4.9585,,,,,
2022-05-26,"Jueves, 26 de mayo de 2022",5.35377065,0.74929745,0.30599457,0.08480546,5.0128,,,,,
2022-05-27,"Viernes, 27 de mayo de 2022",5.39069994,0.74656985,0.30840603,0.07871154,5.0277,,,,,
2022-05-31,"Martes, 31 de mayo de 2022",5.43211628,0.75601313,0.31211461,0.07553932,5.0668,,,,,
2022-06-01,"Miércoles, 01 de junio de 2022",5.42840787,0.75946918,0.30919433,0.08164847,5.0649,,,,,
2022-06-02,"Jueves, 02 de junio de 2022",5.42861584,0.76187197,0.31062972,0.08080317,5.0906,,,,,
2022-06-03,"Viernes, 03 de junio de 2022",5.4921092,0.76842737,0.3110339,0.08036283,5.1208,,,,,
2022-06-06,"Lunes, 06 de junio de 2022",5.52404806,0.77351492,0.31188263,0.08178484,5.1513,,,,,
2022-06-07,"Martes, 07 de junio de 2022",5.52570234,0.77519741,0.31095713,0.08399719,5.1539,,,,,
2022-06-08,"Miércoles, 08 de junio de 2022",5.52619621,0.77389413,0.30835438,0.08370663,5.1611,,,,,
2022-06-09,"Jueves, 09 de junio de 2022",5.5810926,0.7777944,0.30378474,0.08627457,5.198,,,,,
2022-06-10,"Viernes, 10 de junio de 2022",5.59755023,0.78514422,0.30481457,0.08904067,5.2534,,,,,
2022-06-14,"Martes, 14 de junio de 2022",5.59312392,0.79191768,0.31345397,0.09116753,5.3106,,,,,
2022-06-15,"Miércoles, 15 de junio de 2022",5.53108784,0.78778349,0.30734935,0.09187945,5.311,,,,,
2022-06-16,"Jueves, 16 de junio de 2022",5.58123553,0.79883842,0.31043434,0.0918905,5.3642,,,,,
2022-06-17,"Viernes, 17 de junio de 2022",5.6925955,0.80823306,0.31333468,0.09354443,5.4209,,,,,
2022-06-21,"Martes, 21 de junio de 2022",5.72359874,0.81392197,0.31605805,0.09590841,5.4663,,,,,
2022-06-22,"Miércoles, 22 de junio de 2022",5.76405835,0.81596889,0.31459368,0.09951674,5.4572,,,,,
2022-06-23,"Jueves, 23 de junio de 2022",5.78960854,0.8165547,0.31544135,0.10225059,5.4701,,,,,
2022-06-27,"Lunes, 27 de junio de 2022",5.79575271,0.82229023,0.31749243,0.10285154,5.5077,,,,,
2022-06-28,"Martes, 28 de junio de 2022",5.80431001,0.81878372,0.33174396,0.10137863,5.4784,,,,,
2022-06-29,"Miércoles, 29 de junio de 2022",5.79928502,0.82211452,0.33135453,0.10411701,5.5131,,,,,
2022-06-30,"Jueves, 30 de junio de 2022",5.79909853,0.82615834,0.33292829,0.10433782,5.5346,,,,,
2022-07-01,"Viernes, 01 de julio de 2022",5.78821989,0.82652634,0.33178712,0.10223038,5.5369,,,,,
2022-07-06,"Miércoles, 06 de julio de 2022",5.77963008,0.82913432,0.33179615,0.09938634,5.5552,,,,,
2022-07-07,"Jueves, 07 de julio de 2022",5.6577255,0.82756769,0.32255571,0.08890668,5.55,,,,,
2022-07-08,"Viernes, 08 de julio de 2022",5.6707061,0.83215405,0.32371713,0.08840194,5.5746,,,,,
2022-07-11,"Lunes, 11 de julio de 2022",5.71540835,0.83832997,0.32434837,0.09015582,5.6122,,,,,
2022-07-12,"Martes, 12 de julio de 2022",5.64677116,0.83406315,0.32259662,0.08947385,5.5999,,,,,
2022-07-13,"Miércoles, 13 de julio de 2022",5.6540155,0.83566064,0.32504514,0.09100242,5.6194,,,,,
2022-07-14,"Jueves, 14 de julio de 2022",5.71656821,0.84236702,0.32437484,0.09448016,5.657,,,,,
2022-07-15,"Viernes, 15 de julio de 2022",5.67673479,0.83989644,0.32480935,0.09550378,5.6777,,,,,
2022-07-18,"Lunes, 18 de julio de 2022",5.7520007,0.84348405,0.32803775,0.09862762,5.699,,,,,
2022-07-19,"Martes, 19 de julio de 2022",5.78311343,0.84277448,0.32574767,0.09921921,5.6803,,,,,
2022-07-20,"Miércoles, 20 de julio de 2022",5.8404233,0.84556173,0.32484137,0.10169092,5.7012,,,,,
2022-07-21,"Jueves, 21 de julio de 2022",5.84478855,0.84830221,0.32573095,0.10482159,5.7285,,,,,
2022-07-22,"Viernes, 22 de julio de 2022",5.84812906,0.84698145,0.32344868,0.10130092,5.7311,,,,,
2022-07-25,"Lunes, 25 de julio de 2022",5.8645521,0.84966651,0.32323051,0.09926753,5.7327,,,,,
2022-07-26,"Martes, 26 de julio de 2022",5.84606106,0.84743001,0.32108341,0.0991147,5.721,,,,,
2022-07-27,"Miércoles, 27 de julio de 2022",5.82408489,0.84966431,0.3217832,0.09658418,5.7456,,,,,
2022-07-28,"Jueves, 28 de julio de 2022",5.84714899,0.85415741,0.32265585,0.09516051,5.7712,,,,,
2022-07-29,"Viernes, 29 de julio de 2022",5.8746917,0.85733768,0.322716,0.09594081,5.7836,,,,,
2022-08-01,"Lunes, 01 de agosto de 2022",5.9125123,0.85913425,0.32345973,0.09250938,5.7934,,,,,
2022-08-02,"Martes, 02 de agosto de 2022",5.93328068,0.85368701,0.32242113,0.09357273,5.7769,,,,,
2022-08-03,"Miércoles, 03 de agosto de 2022",5.91185464,0.85817272,0.32318001,0.09612406,5.7973,,,,,
2022-08-04,"Jueves, 04 de agosto de 2022",5.86503805,0.85707096,0.32235151,0.09524028,5.7908,,,,,
2022-08-05,"Viernes, 05 de agosto de 2022",5.96861133,0.86553252,0.32540531,0.09622874,5.8407,,,,,
2022-08-08,"Lunes, 08 de agosto de 2022",5.96117377,0.86785809,0.32715171,0.0979872,5.8662,,,,,
2022-08-09,"Martes, 09 de agosto de 2022",5.97895961,0.86679207,0.32608041,0.09662335,5.8518,,,,,
2022-08-10,"Miércoles, 10 de agosto de 2022",6.02773649,0.87348728,0.32886958,0.09667213,5.897,,,,,
2022-08-11,"Jueves, 11 de agosto de 2022",6.13475995,0.88128811,0.33117409,0.09729698,5.9249,,,,,
2022-08-12,"Viernes, 12 de agosto de 2022",6.15235775,0.88236341,0.3312745,0.09731998,5.9481,,,,,
2022-08-16,"Martes, 16 de agosto de 2022",6.124589,0.88665925,0.33324581,0.09858674,5.9783,,,,,
2022-08-17,"Miércoles, 17 de agosto de 2022",6.0781167,0.87986912,0.33241756,0.09738829,5.97,,,,,
2022-08-18,"Jueves, 18 de agosto de 2022",6.07334904,0.88136393,0.33275127,0.09937309,5.976,,,,,
2022-08-19,"Viernes, 19 de agosto de 2022",6.17372931,0.89797542,0.33686456,0.10298605,6.0942,,,,,
2022-08-22,"Lunes, 22 de agosto de 2022",6.20463499,0.9066516,0.34142689,0.10564273,6.1801,,,,,
2022-08-23,"Martes, 23 de agosto de 2022",6.21569736,0.91140867,0.3447236,0.10447591,6.2416,,,,,
2022-08-24,"Miércoles, 24 de agosto de 2022",6.27723999,0.91919694,0.34689042,0.10610979,6.2817,,,,,
2022-08-25,"Jueves, 25 de agosto de 2022",7.00137207,1.02283431,0.38645503,0.11727718,7.0147,,,,,
2022-08-26,"Viernes, 26 de agosto de 2022",7.81695852,1.14476048,0.43134981,0.13047822,7.836,,,,,
2022-08-29,"Lunes, 29 de agosto de 2022",7.8574516,1.14346679,0.43190651,0.13020266,7.8507,,,,,
2022-08-30,"Martes, 30 de agosto de 2022",7.81293969,1.13243086,0.43024835,0.13082938,7.8217,,,,,
2022-08-31,"Miércoles, 31 de agosto de 2022",7.8502726,1.13680173,0.43200629,0.12898262,7.8553,,,,,
2022-09-01,"Jueves, 01 de septiembre de 2022",7.92826735,1.14537406,0.43380206,0.13159369,7.8922,,,,,
2022-09-02,"Viernes, 02 de septiembre de 2022",7.8664422,1.14572587,0.43437994,0.13114096,7.9078,,,,,
2022-09-05,"Lunes, 05 de septiembre de 2022",7.98837284,1.15441144,0.43725411,0.13175186,7.9644,,,,,
2022-09-06,"Martes, 06 de septiembre de 2022",7.88432028,1.14600793,0.43610264,0.1312501,7.9447,,,,,
2022-09-07,"Miércoles, 07 de septiembre de 2022",7.91782701,1.14770505,0.43806901,0.1315511,7.9816,,,,,
2022-09-08,"Jueves, 08 de septiembre de 2022",7.95115566,1.14684642,0.43817334,0.13383429,7.9879,,,,,
2022-09-09,"Viernes, 09 de septiembre de 2022",7.97569014,1.15055278,0.43884065,0.13162664,8.0029,,,,,
2022-09-12,"Lunes, 12 de septiembre de 2022",8.01399697,1.15268553,0.43791732,0.13247104,7.9835,,,,,
2022-09-13,"Martes, 13 de septiembre de 2022",8.08302289,1.15197862,0.43780696,0.13422465,7.9763,,,,,
2022-09-14,"Miércoles, 14 de septiembre de 2022",8.01016308,1.15589573,0.43865321,0.13371199,8.004,,,,,
2022-09-15,"Jueves, 15 de septiembre de 2022",8.03028323,1.15364942,0.44027543,0.13445572,8.0294,,,,,
2022-09-16,"Viernes, 16 de septiembre de 2022",8.02914498,1.14811,0.43955219,0.13362351,8.0277,,,,,
2022-09-19,"Lunes, 19 de septiembre de 2022",8.06029994,1.14953951,0.44041382,0.13333554,8.0508,,,,,
2022-09-20,"Martes, 20 de septiembre de 2022",8.03311925,1.14596716,0.43892983,0.13364777,8.0275,,,,,
2022-09-21,"Miércoles, 21 de septiembre de 2022",8.04299932,1.14817139,0.43969825,0.13460869,8.0496,,,,,
2022-09-22,"Jueves, 22 de septiembre de 2022",7.98895316,1.14874567,0.44175438,0.13207014,8.0959,,,,,
2022-09-23,"Viernes, 23 de septiembre de 2022",7.963891,1.14782854,0.44195464,0.13695208,8.114,,,,,
2022-09-26,"Lunes, 26 de septiembre de 2022",7.88274036,1.13943238,0.44099073,0.14336423,8.118,,,,,
2022-09-27,"Martes, 27 de septiembre de 2022",7.81321388,1.13359451,0.43922669,0.14205459,8.1018,,,,,
